,movieId,title,dbpedia_link,genres,director_uri,director,country_uri,country,runtime,writer_uri,writer,starring,languagues,studios
2407,483,King of the Hill (1993),http://dbpedia.org/resource/King_of_the_Hill_(film),Drama,http://dbpedia.org/resource/Steven_Soderbergh,Steven Soderbergh,,,6180.0,http://dbpedia.org/resource/Steven_Soderbergh,Steven Soderbergh,Elizabeth McGovern|Lisa Eichhorn|Jeroen Krabbé|Karen Allen|Spalding Gray|Jesse Bradford,,
2408,603,"Bye Bye, Love (1995)",http://dbpedia.org/resource/Bye_Bye_Love_(film),Comedy,http://dbpedia.org/resource/Sam_Weisman,Sam Weisman,,,6360.0,http://dbpedia.org/resource/Gary_David_Goldberg,Gary David Goldberg,Rob Reiner|Randy Quaid|Janeane Garofalo|Matthew Modine|Paul Reiser,,
2409,3270,"Cutting Edge, The (1992)",http://dbpedia.org/resource/The_Cutting_Edge:_Fire_&_Ice,Comedy|Drama|Romance,,,,,,,,,,
2410,2865,Sugar Town (1999),http://dbpedia.org/resource/Sugar_Town_(film),Comedy,http://dbpedia.org/resource/Allison_Anders,Allison Anders,,,5520.0,http://dbpedia.org/resource/Allison_Anders,Allison Anders,Lucinda Jenney|Martin Kemp|John Doe (musician)|Rosanna Arquette|Michael Des Barres|Ally Sheedy|Nigel John Taylor,,
2411,2596,SLC Punk! (1998),http://dbpedia.org/resource/SLC_Punk!,Comedy|Drama,http://dbpedia.org/resource/James_Merendino,James Merendino,,,5880.0,http://dbpedia.org/resource/James_Merendino,James Merendino,Jennifer Lien|Devon Sawa|Annabeth Gish|Jason Segel|Michael A. Goorjian|Matthew Lillard|Til Schweiger|Christopher McDonald (actor),,
2412,3147,"Green Mile, The (1999)",http://dbpedia.org/resource/The_Green_Mile_(film),Crime|Drama,http://dbpedia.org/resource/Frank_Darabont,Frank Darabont,http://dbpedia.org/resource/United_States,United States,11340.0,http://dbpedia.org/resource/Frank_Darabont,Frank Darabont,,,Castle Rock Entertainment
2413,1964,Klute (1971),http://dbpedia.org/resource/Klute,Drama|Mystery,http://dbpedia.org/resource/Alan_J._Pakula,Alan J. Pakula,,,6840.0,,,Roy Scheider|Donald Sutherland|Charles Cioffi|Jane Fonda,,
2414,1261,Evil Dead II (Dead By Dawn) (1987),http://dbpedia.org/resource/Evil_Dead_II,Action|Comedy|Fantasy|Horror,http://dbpedia.org/resource/Sam_Raimi,Sam Raimi,,,5040.0,http://dbpedia.org/resource/Scott_Spiegel,Scott Spiegel,Kassie DePaiva|Bruce Campbell|Dan Hicks (actor),,
2415,3904,"Uninvited Guest, An (2000)",http://dbpedia.org/resource/Uninvited_Guest,Drama,,,,,6960.0,,,Mel Jackson|Mari Morrow|Mekhi Phifer|Malinda Williams|Wanya Morris,,
2416,1667,Mad City (1997),http://dbpedia.org/resource/Mad_City_(film),Action|Drama,http://dbpedia.org/resource/Costa-Gavras,Costa-Gavras,,,6840.0,,,Dustin Hoffman|John Travolta,,Arnold Kopelson
2417,198,Strange Days (1995),http://dbpedia.org/resource/Strange_Days_(film),Action|Crime|Drama|Mystery|Sci-Fi|Thriller,http://dbpedia.org/resource/Kathryn_Bigelow,Kathryn Bigelow,,,8700.0,http://dbpedia.org/resource/James_Cameron,James Cameron,Tom Sizemore|Vincent D'Onofrio|Michael Wincott|Ralph Fiennes|Angela Bassett|Juliette Lewis,,Lightstorm Entertainment
2418,3648,"Abominable Snowman, The (1957)",http://dbpedia.org/resource/The_Abominable_Snowman_(film),Horror|Sci-Fi,http://dbpedia.org/resource/Val_Guest,Val Guest,,,5460.0,http://dbpedia.org/resource/Nigel_Kneale,Nigel Kneale,Forrest Tucker,,Hammer Film Productions
2419,729,"Institute Benjamenta, or This Dream People Call Human Life (1995)",http://dbpedia.org/resource/Institute_Benjamenta,Drama,http://dbpedia.org/resource/Stephen_Quay,Stephen Quay,http://dbpedia.org/resource/Germany,Germany,6240.0,,,,German language|English language,
2420,3148,"Cider House Rules, The (1999)",http://dbpedia.org/resource/The_Cider_House_Rules_(film),Drama,http://dbpedia.org/resource/Lasse_Hallström,Lasse Hallström,,,7500.0,http://dbpedia.org/resource/John_Irving,John Irving,Tobey Maguire|Erykah Badu|Charlize Theron|Delroy Lindo|Paul Rudd|Michael Caine,,FilmColony
2421,1965,Repo Man (1984),http://dbpedia.org/resource/Repo_Man_(film),Comedy|Sci-Fi,http://dbpedia.org/resource/Alex_Cox,Alex Cox,,,5520.0,http://dbpedia.org/resource/Alex_Cox,Alex Cox,Harry Dean Stanton|Emilio Estevez,,
2422,877,Girls Town (1996),http://dbpedia.org/resource/Girls_Town_(1996_film),Comedy|Drama,http://dbpedia.org/resource/Jim_McKay_(director),Jim McKay (director),,,5400.0,http://dbpedia.org/resource/Lili_Taylor,Lili Taylor,Lili Taylor|Aunjanue Ellis,,
2423,1147,When We Were Kings (1996),http://dbpedia.org/resource/When_We_Were_Kings,Documentary,http://dbpedia.org/resource/Leon_Gast,Leon Gast,,,5340.0,,,James Brown|Spike Lee|Muhammad Ali|The Crusaders|The Spinners (American R&B group)|B.B. King|George Foreman|George Plimpton|Norman Mailer,,PolyGram Filmed Entertainment
2424,199,"Umbrellas of Cherbourg, The (Parapluies de Cherbourg, Les) (1964)",http://dbpedia.org/resource/The_Umbrellas_of_Cherbourg,Drama|Musical|Romance,http://dbpedia.org/resource/Jacques_Demy,Jacques Demy,,,5460.0,http://dbpedia.org/resource/Jacques_Demy,Jacques Demy,Catherine Deneuve|Nino Castelnuovo,,
2425,3905,"Specials, The (2000)",http://dbpedia.org/resource/The_Specials_(film),Comedy,http://dbpedia.org/resource/Craig_Mazin,Craig Mazin,,,4920.0,http://dbpedia.org/resource/James_Gunn_(filmmaker),James Gunn (filmmaker),Jamie Kennedy|Jordan Ladd|Thomas Haden Church|Kelly Coffield|Paget Brewster|Judy Greer|Jim Zulevic|Rob Lowe|Sean Gunn|James Gunn (filmmaker),,
2426,356,Forrest Gump (1994),http://dbpedia.org/resource/Forrest_Gump,Comedy|Drama|Romance|War,http://dbpedia.org/resource/Robert_Zemeckis,Robert Zemeckis,,,8520.0,http://dbpedia.org/resource/Eric_Roth,Eric Roth,,,
2427,2212,"Man Who Knew Too Much, The (1934)",http://dbpedia.org/resource/The_Man_Who_Knew_Too_Much_(1934_film),Drama|Thriller,http://dbpedia.org/resource/Alfred_Hitchcock,Alfred Hitchcock,,,4500.0,http://dbpedia.org/resource/Charles_Bennett_(screenwriter),Charles Bennett (screenwriter),Nova Pilbeam|Leslie Banks|Frank Vosper|Peter Lorre|Edna Best,,
2428,3513,Rules of Engagement (2000),http://dbpedia.org/resource/Rules_of_Engagement_(film),Drama|Thriller,http://dbpedia.org/resource/William_Friedkin,William Friedkin,,,7680.0,http://dbpedia.org/resource/Stephen_Gaghan,Stephen Gaghan,Samuel L. Jackson|Tommy Lee Jones,,Paramount Pictures
2429,70,From Dusk Till Dawn (1996),http://dbpedia.org/resource/From_Dusk_till_Dawn,Action|Comedy|Horror|Thriller,http://dbpedia.org/resource/Robert_Rodriguez,Robert Rodriguez,,,6480.0,http://dbpedia.org/resource/Quentin_Tarantino,Quentin Tarantino,Quentin Tarantino|Salma Hayek|Cheech Marin|Harvey Keitel|George Clooney|Juliette Lewis,,Troublemaker Studios|A Band Apart|Dimension Films
2430,730,"Low Life, The (1994)",http://dbpedia.org/resource/The_Low_Life,Drama,http://dbpedia.org/resource/George_Hickenlooper,George Hickenlooper,,,5880.0,http://dbpedia.org/resource/George_Hickenlooper,George Hickenlooper,Renée Zellweger|Rory Cochrane|J.T. Walsh|Sean Astin|Kyra Sedgwick|Ron Livingston,,
2431,3649,American Gigolo (1980),http://dbpedia.org/resource/American_Gigolo,Drama,http://dbpedia.org/resource/Paul_Schrader,Paul Schrader,,,7020.0,http://dbpedia.org/resource/Paul_Schrader,Paul Schrader,Richard Gere|Lauren Hutton|Bill Duke|Nina Van Pallandt|Hector Elizondo,,
2432,1409,Michael (1996),http://dbpedia.org/resource/Michael_Jackson's_Thriller,Comedy|Drama|Fantasy|Romance,,,,,,,,,,
2433,2866,"Buddy Holly Story, The (1978)",http://dbpedia.org/resource/The_Buddy_Holly_Story,Drama,http://dbpedia.org/resource/Steve_Rash,Steve Rash,,,6780.0,http://dbpedia.org/resource/Robert_Gittler,Robert Gittler,Gary Busey|Charles Martin Smith|Paul Mooney (comedian)|Don Stroud|Conrad Janis,,
2434,3396,"Muppet Movie, The (1979)",http://dbpedia.org/resource/The_Muppet_Movie,Adventure|Children|Comedy|Musical,http://dbpedia.org/resource/James_Frawley,James Frawley,,,5820.0,http://dbpedia.org/resource/Jerry_Juhl,Jerry Juhl,Frank Oz|Jim Henson|Dave Goelz|Charles Durning|Jerry Nelson|Austin Pendleton|Richard Hunt (puppeteer),,
2435,1148,"Wrong Trousers, The (1993)",http://dbpedia.org/resource/The_Wrong_Trousers,Animation|Children|Comedy|Crime,http://dbpedia.org/resource/Nick_Park,Nick Park,,,1800.0,http://dbpedia.org/resource/Nick_Park,Nick Park,Peter Sallis,,Aardman Animations
2436,3271,Of Mice and Men (1992),http://dbpedia.org/resource/Of_Mice_and_Men_(1992_film),Drama,http://dbpedia.org/resource/Gary_Sinise,Gary Sinise,,,6600.0,http://dbpedia.org/resource/Horton_Foote,Horton Foote,John Malkovich,,
2437,2722,Deep Blue Sea (1999),http://dbpedia.org/resource/Deep_Blue_Sea,Action|Horror|Sci-Fi|Thriller,,,,,,,,,,
2438,731,Heaven's Prisoners (1996),http://dbpedia.org/resource/Heaven's_Prisoners,Crime|Thriller,http://dbpedia.org/resource/Phil_Joanou,Phil Joanou,,,7920.0,http://dbpedia.org/resource/Scott_Frank,Scott Frank,Badja Djola|Hawthorne James|Alec Baldwin|Mary Stuart Masterson|Teri Hatcher|Eric Roberts|Kelly Lynch|Vondie Curtis-Hall|Joe Viterelli,,Savoy Pictures
2439,200,"Tie That Binds, The (1995)",http://dbpedia.org/resource/The_Tie_That_Binds_(1995_film),Thriller,http://dbpedia.org/resource/Wesley_Strick,Wesley Strick,,,5880.0,,,Vincent Spano|Daryl Hannah|Keith Carradine|Moira Kelly,English language,PolyGram Filmed Entertainment|Hollywood Pictures|Interscope Communications
2440,1410,"Evening Star, The (1996)",http://dbpedia.org/resource/The_Evening_Star,Comedy|Drama,http://dbpedia.org/resource/Robert_Harling_(writer),Robert Harling (writer),,,7740.0,http://dbpedia.org/resource/Larry_McMurtry,Larry McMurtry,Miranda Richardson|Shirley MacLaine|Bill Paxton|Juliette Lewis,,Rysher Entertainment
2441,2358,Savior (1998),http://dbpedia.org/resource/Savior_(film),Drama|War,http://dbpedia.org/resource/Peter_Antonijevic,Peter Antonijevic,,,6180.0,,,Dennis Quaid|Nataša Ninković|Nastassja Kinski|Stellan Skarsgård,English language,Initial Entertainment Group
2442,1262,"Great Escape, The (1963)",http://dbpedia.org/resource/The_Great_Escape_(film),Action|Adventure|Drama|War,http://dbpedia.org/resource/John_Sturges,John Sturges,,,10320.0,http://dbpedia.org/resource/James_Clavell,James Clavell,Richard Attenborough|Donald Pleasence|Steve McQueen|James Donald|Charles Bronson|James Garner|James Coburn|David McCallum,,Mirisch Company
2443,3397,"Great Muppet Caper, The (1981)",http://dbpedia.org/resource/The_Great_Muppet_Caper,Children|Comedy,http://dbpedia.org/resource/Jim_Henson,Jim Henson,,,5820.0,http://dbpedia.org/resource/Jack_Rose_(screenwriter),Jack Rose (screenwriter),Frank Oz|Jim Henson|Steve Whitmire|Dave Goelz|Charles Grodin|Jerry Nelson|Richard Hunt (puppeteer),,
2444,1869,Black Dog (1998),http://dbpedia.org/resource/Black_Dog_(film),Action|Thriller,http://dbpedia.org/resource/Kevin_Hooks,Kevin Hooks,,,5340.0,,,Graham Beckel|Meat Loaf|Randy Travis|Lorraine Toussaint|Patrick Swayze|Charles S. Dutton|Stephen Tobolowsky|Brenda Strong,,Mutual Film Company
2445,357,Four Weddings and a Funeral (1994),http://dbpedia.org/resource/Four_Weddings_and_a_Funeral,Comedy|Romance,http://dbpedia.org/resource/Mike_Newell_(director),Mike Newell (director),,,7020.0,http://dbpedia.org/resource/Richard_Curtis,Richard Curtis,Andie MacDowell|Hugh Grant|Simon Callow|Corin Redgrave|Rowan Atkinson|Charlotte Coleman|David Bower|John Hannah (actor)|James Fleet|Kristin Scott Thomas,British Sign Language,Working Title Films|Film4 Productions|Polygram Filmed Entertainment
2446,732,Original Gangstas (1996),http://dbpedia.org/resource/Original_Gangstas,Crime,http://dbpedia.org/resource/Larry_Cohen,Larry Cohen,,,8580.0,,,Ron O'Neal|Fred Williamson|Pam Grier|Paul Winfield|Shyheim Franklin|Isabel Sanford|Robert Forster|Richard Roundtree|Jim Brown,,
2447,2359,Waking Ned Devine (1998),http://dbpedia.org/resource/Waking_Ned,Comedy,http://dbpedia.org/resource/Kirk_Jones_(director),Kirk Jones (director),,,5460.0,http://dbpedia.org/resource/Kirk_Jones_(director),Kirk Jones (director),Ian Bannen|Fionnula Flanagan|David Kelly (actor),,Canal+
2448,3398,"Muppets Take Manhattan, The (1984)",http://dbpedia.org/resource/The_Muppets_Take_Manhattan,Children|Comedy|Musical,http://dbpedia.org/resource/Frank_Oz,Frank Oz,,,5640.0,http://dbpedia.org/resource/Frank_Oz,Frank Oz,Frank Oz|Jim Henson|Steve Whitmire|Dave Goelz|Jerry Nelson|Richard Hunt (puppeteer),,Henson Associates
2449,1870,"Dancer, Texas Pop. 81 (1998)","http://dbpedia.org/resource/Dancer,_Texas_Pop._81",Comedy|Drama,http://dbpedia.org/resource/Tim_McCanlies,Tim McCanlies,,,5820.0,http://dbpedia.org/resource/Tim_McCanlies,Tim McCanlies,Breckin Meyer|Eddie Mills|Ethan Embry|Peter Facinelli,,
2450,1263,"Deer Hunter, The (1978)",http://dbpedia.org/resource/The_Deer_Hunter,Drama|War,http://dbpedia.org/resource/Michael_Cimino,Michael Cimino,,,10980.0,http://dbpedia.org/resource/Deric_Washburn,Deric Washburn,George Dzundza|John Cazale|John Savage (actor)|Christopher Walken|Meryl Streep|Robert De Niro,Vietnamese language,EMI Films
2451,604,Criminals (1996),http://dbpedia.org/resource/Criminals_Gone_Wild,Documentary,http://dbpedia.org/resource/Ousala_Aleem,Ousala Aleem,,,4620.0,,,,,
2452,358,Higher Learning (1995),http://dbpedia.org/resource/Higher_Learning,Drama,http://dbpedia.org/resource/John_Singleton,John Singleton,,,7620.0,http://dbpedia.org/resource/John_Singleton,John Singleton,Ice Cube|Jennifer Connelly|Michael Rapaport|Omar Epps|Kristy Swanson|Laurence Fishburne,,
2453,2723,Mystery Men (1999),http://dbpedia.org/resource/Mystery_Men,Action|Comedy|Fantasy,http://dbpedia.org/resource/Kinka_Usher,Kinka Usher,,,7200.0,http://dbpedia.org/resource/Bob_Burden,Bob Burden,Tom Waits|Geoffrey Rush|Eddie Izzard|Hank Azaria|Greg Kinnear|Paul Reubens|Janeane Garofalo|Lena Olin|Ben Stiller|Claire Forlani|William H. Macy|Kel Mitchell|Wes Studi,,Dark Horse Comics
2454,3757,Asylum (1972),http://dbpedia.org/resource/Asylum,Horror,,,,,,,,,,
2455,3005,"Bone Collector, The (1999)",http://dbpedia.org/resource/The_Bone_Collector,Thriller,http://dbpedia.org/resource/Phillip_Noyce,Phillip Noyce,,,7080.0,,,Ed O'Neill|Leland Orser|Denzel Washington|Mike McGlone|Queen Latifah|Michael Rooker|Angelina Jolie|Luis Guzman,,
2456,1668,One Night Stand (1997),http://dbpedia.org/resource/One_Night_Stand_(1997_film),Drama,http://dbpedia.org/resource/Mike_Figgis,Mike Figgis,,,6120.0,http://dbpedia.org/resource/Mike_Figgis,Mike Figgis,"Kyle MacLachlan|Nastassja Kinski|Ming-Na Wen|Wesley Snipes|Robert Downey, Jr.",,
2457,3399,Sesame Street Presents Follow That Bird (1985),http://dbpedia.org/resource/Sesame_Street_Presents_Follow_That_Bird,Children|Comedy,http://dbpedia.org/resource/Ken_Kwapis,Ken Kwapis,,,5340.0,http://dbpedia.org/resource/Tony_Geiss,Tony Geiss,Waylon Jennings|Dave Thomas (actor)|Chevy Chase|Frank Oz|Jim Henson|John Candy|Sandra Bernhard|Caroll Spinney|Joe Flaherty,,Sesame Workshop
2458,3514,Joe Gould's Secret (2000),http://dbpedia.org/resource/Joe_Gould's_Secret_(film),Drama,http://dbpedia.org/resource/Stanley_Tucci,Stanley Tucci,,,6240.0,http://dbpedia.org/resource/Howard_A._Rodman,Howard A. Rodman,Ian Holm|Patricia Clarkson|Susan Sarandon|Hope Davis|Stanley Tucci,,October Films
2459,1535,Love! Valour! Compassion! (1997),http://dbpedia.org/resource/Love!_Valour!_Compassion!_(film),Drama|Romance,http://dbpedia.org/resource/Joe_Mantello,Joe Mantello,,,6480.0,http://dbpedia.org/resource/Terrence_McNally,Terrence McNally,John Benjamin Hickey|Stephen Bogardus|Jason Alexander|Stephen Spinella|Randy Becker|John Glover (actor)|Justin Kirk,,
2460,605,One Fine Day (1996),http://dbpedia.org/resource/One_Fine_Day_(film),Drama|Romance,http://dbpedia.org/resource/Michael_Hoffman_(American_director),Michael Hoffman (American director),,,6480.0,,,Michelle Pfeiffer|Alex D. Linz|George Clooney|Mae Whitman,,Lynda Obst Productions
2461,359,I Like It Like That (1994),http://dbpedia.org/resource/I_Like_It_Like_That_(film),Comedy|Drama|Romance,http://dbpedia.org/resource/Darnell_Martin,Darnell Martin,,,6240.0,http://dbpedia.org/resource/Darnell_Martin,Darnell Martin,Griffin Dunne|Lisa Vidal|Jesse Borrego|Rita Moreno|Lauren Velez|Jon Seda,,
2462,3272,Bad Lieutenant (1992),http://dbpedia.org/resource/Bad_Lieutenant,Crime|Drama,http://dbpedia.org/resource/Abel_Ferrara,Abel Ferrara,,,5760.0,http://dbpedia.org/resource/Paul_Calderon,Paul Calderon,Frankie Thorn|Paul Hipp|Harvey Keitel|Paul Calderón|Victor Argo,,
2463,3006,"Insider, The (1999)",http://dbpedia.org/resource/The_Insider_(film),Drama|Thriller,http://dbpedia.org/resource/Michael_Mann_(director),Michael Mann (director),,,9420.0,http://dbpedia.org/resource/Eric_Roth,Eric Roth,Al Pacino|Diane Venora|Russell Crowe|Bruce McGill|Lindsay Crouse|Debi Mazar|Christopher Plummer|Philip Baker Hall,,
2464,2361,Pink Flamingos (1972),http://dbpedia.org/resource/Pink_Flamingos,Comedy,http://dbpedia.org/resource/John_Waters,John Waters,,,6420.0,http://dbpedia.org/resource/John_Waters,John Waters,David Lochary|Mary Vivian Pearce|Mink Stole|Edith Massey|Divine (actor),,
2465,1669,"Tango Lesson, The (1997)",http://dbpedia.org/resource/The_Tango_Lesson,Romance,http://dbpedia.org/resource/Sally_Potter,Sally Potter,http://dbpedia.org/resource/Netherlands,Netherlands,6060.0,http://dbpedia.org/resource/Sally_Potter,Sally Potter,Sally Potter,,
2466,3400,We're Back! A Dinosaur's Story (1993),http://dbpedia.org/resource/We're_Back!_A_Dinosaur's_Story_(film),Adventure|Animation|Children|Fantasy,http://dbpedia.org/resource/Ralph_Zondag,Ralph Zondag,,,4320.0,http://dbpedia.org/resource/John_Patrick_Shanley,John Patrick Shanley,,,Amblimation
2467,606,Candyman: Farewell to the Flesh (1995),http://dbpedia.org/resource/Candyman:_Farewell_to_the_Flesh,Fantasy|Horror,http://dbpedia.org/resource/Bill_Condon,Bill Condon,,,5700.0,http://dbpedia.org/resource/Rand_Ravich,Rand Ravich,Timothy Carhart|Veronica Cartwright|Kelly Rowan|Tony Todd,,Propaganda Films
2468,3273,Scream 3 (2000),http://dbpedia.org/resource/Scream_3,Comedy|Horror|Mystery|Thriller,http://dbpedia.org/resource/Wes_Craven,Wes Craven,,,7020.0,http://dbpedia.org/resource/Ehren_Kruger,Ehren Kruger,Patrick Warburton|Emily Mortimer|Parker Posey|Scott Foley|Lance Henriksen|Neve Campbell|Matt Keeslar|Jenny McCarthy|David Arquette|Patrick Dempsey|Courteney Cox|Deon Richmond,,
2469,484,Lassie (1994),http://dbpedia.org/resource/Lassie_(1994_film),Adventure|Children,http://dbpedia.org/resource/Daniel_Petrie,Daniel Petrie,,,5640.0,http://dbpedia.org/resource/Gary_Ross,Gary Ross,Jon Tenney|Tom Guiry|Richard Farnsworth|Helen Slater|Frederic Forrest,,Western Publishing
2470,1670,Welcome To Sarajevo (1997),http://dbpedia.org/resource/Welcome_to_Sarajevo,Drama|War,http://dbpedia.org/resource/Michael_Winterbottom,Michael Winterbottom,,,6180.0,http://dbpedia.org/resource/Frank_Cottrell_Boyce,Frank Cottrell Boyce,Woody Harrelson|Emily Lloyd|Kerry Fox|Stephen Dillane|Marisa Tomei|Kerry Shale|Goran Višnjić,Bosnian language|Croatian language|Serbian language,
2471,3401,Baby... Secret of the Lost Legend (1985),http://dbpedia.org/resource/Baby:_Secret_of_the_Lost_Legend,Adventure|Sci-Fi,http://dbpedia.org/resource/Bill_L._Norton,Bill L. Norton,,,5700.0,http://dbpedia.org/resource/Clifford_Green,Clifford Green,Patrick McGoohan|Sean Young|William Katt,,Touchstone Pictures|Silver Screen Partners
2472,201,Three Wishes (1995),http://dbpedia.org/resource/Three_Wishes_(film),Drama|Fantasy,http://dbpedia.org/resource/Martha_Coolidge,Martha Coolidge,,,6900.0,,,Diane Venora|Mary Elizabeth Mastrantonio|Michael O'Keefe|David Marshall Grant|Patrick Swayze|Joseph Mazzello,,Rysher Entertainment
2473,2479,Gloria (1999),http://dbpedia.org/resource/Gloria_(1980_film),Drama|Thriller,http://dbpedia.org/resource/John_Cassavetes,John Cassavetes,,,7260.0,http://dbpedia.org/resource/John_Cassavetes,John Cassavetes,Buck Henry|Julie Carmen|Gena Rowlands,,
2474,2362,Glen or Glenda (1953),http://dbpedia.org/resource/Glen_or_Glenda,Drama,http://dbpedia.org/resource/Ed_Wood,Ed Wood,,,4260.0,http://dbpedia.org/resource/Ed_Wood,Ed Wood,Bela Lugosi|Dolores Fuller|Timothy Farrell,,
2475,968,Night of the Living Dead (1968),http://dbpedia.org/resource/Night_of_the_Living_Dead_3D,Horror|Sci-Fi|Thriller,http://dbpedia.org/resource/Jeff_Broadstreet,Jeff Broadstreet,,,4800.0,,,Greg Travis|Brianna Brown|Sid Haig,,
2476,2724,Runaway Bride (1999),http://dbpedia.org/resource/Runaway_Bride_(film),Comedy|Romance,http://dbpedia.org/resource/Garry_Marshall,Garry Marshall,,,6960.0,http://dbpedia.org/resource/Josann_McGibbon,Josann McGibbon,Julia Roberts|Richard Gere|Paul Dooley|Héctor Elizondo|Rita Wilson|Joan Cusack,,Paramount Pictures|Lakeshore Entertainment|Touchstone Pictures|Interscope Communications
2477,878,Bye-Bye (1995),http://dbpedia.org/resource/Bye_Bye_Monkey,Drama,http://dbpedia.org/resource/Marco_Ferreri,Marco Ferreri,,,6840.0,http://dbpedia.org/resource/Rafael_Azcona,Rafael Azcona,Gérard Depardieu|Gail Lawrence|Marcello Mastroianni|James Coco|Geraldine Fitzgerald,English language,
2478,3402,Turtle Diary (1985),http://dbpedia.org/resource/Turtle_Diary,Comedy|Drama|Romance,http://dbpedia.org/resource/John_Irvin,John Irvin,,,5820.0,http://dbpedia.org/resource/Harold_Pinter,Harold Pinter,Glenda Jackson|Ben Kingsley,,
2479,1872,Go Now (1995),http://dbpedia.org/resource/Go_Now,Drama,,,,,180.0,http://dbpedia.org/resource/Larry_Banks,Larry Banks,,,
2480,202,Total Eclipse (1995),http://dbpedia.org/resource/Total_Eclipse_(film),Drama|Romance,http://dbpedia.org/resource/Agnieszka_Holland,Agnieszka Holland,,,6660.0,http://dbpedia.org/resource/Christopher_Hampton,Christopher Hampton,Leonardo DiCaprio|David Thewlis|Romane Bohringer|Dominique Blanc,,
2481,2215,Rich and Strange (1932),http://dbpedia.org/resource/Rich_and_Strange,Comedy|Romance,http://dbpedia.org/resource/Alfred_Hitchcock,Alfred Hitchcock,,,5520.0,http://dbpedia.org/resource/Alfred_Hitchcock,Alfred Hitchcock,Joan Barry (British actress)|Henry Kendall (actor),,
2482,2064,Roger & Me (1989),http://dbpedia.org/resource/Major_League_(film),Documentary,http://dbpedia.org/resource/David_S._Ward,David S. Ward,,,6360.0,http://dbpedia.org/resource/David_S._Ward,David S. Ward,Corbin Bernsen|Bob Uecker|Margaret Whitton|Tom Berenger|Charlie Sheen|Rene Russo|James Gammon,,Morgan Creek Productions
2483,3515,Me Myself I (2000),http://dbpedia.org/resource/Me_Myself_I_(film),Comedy|Romance,http://dbpedia.org/resource/Pip_Karmel,Pip Karmel,http://dbpedia.org/resource/Australia,Australia,6240.0,http://dbpedia.org/resource/Pip_Karmel,Pip Karmel,Sandy Winton|Rachel Griffiths|David Roberts (Australian actor),,Gaumont Film Company
2484,969,"African Queen, The (1951)",http://dbpedia.org/resource/The_African_Queen_(film),Adventure|Comedy|Romance|War,http://dbpedia.org/resource/John_Huston,John Huston,http://dbpedia.org/resource/United_Kingdom,United Kingdom,6300.0,http://dbpedia.org/resource/John_Huston,John Huston,Katharine Hepburn|Humphrey Bogart|Robert Morley,,Horizon Pictures
2485,485,Last Action Hero (1993),http://dbpedia.org/resource/Last_Action_Hero,Action|Adventure|Comedy|Fantasy,http://dbpedia.org/resource/John_McTiernan,John McTiernan,http://dbpedia.org/resource/United_States,United States,7860.0,http://dbpedia.org/resource/William_Goldman,William Goldman,Anthony Quinn|Art Carney|F. Murray Abraham|Frank McRae|Mercedes Ruehl|Austin O'Brien|Arnold Schwarzenegger|Charles Dance|Tom Noonan|Robert Prosky,,
2486,1538,"Second Jungle Book: Mowgli & Baloo, The (1997)",http://dbpedia.org/resource/The_Second_Jungle_Book:_Mowgli_&_Baloo,Adventure|Children,http://dbpedia.org/resource/Duncan_McLachlan,Duncan McLachlan,,,5280.0,http://dbpedia.org/resource/Bayard_Johnson,Bayard Johnson,Roddy McDowall|Billy Campbell,,
2487,3149,Diamonds (1999),http://dbpedia.org/resource/Ashes_and_Diamonds_(film),Mystery,http://dbpedia.org/resource/Andrzej_Wajda,Andrzej Wajda,,,6600.0,http://dbpedia.org/resource/Jerzy_Andrzejewski,Jerzy Andrzejewski,Zbigniew Cybulski|Ewa Krzyżewska,,
2488,2725,Twin Falls Idaho (1999),http://dbpedia.org/resource/Twin_Falls_Idaho_(film),Drama,http://dbpedia.org/resource/Michael_Polish,Michael Polish,,,6660.0,,,,English language,
2489,1966,Metropolitan (1990),http://dbpedia.org/resource/Metropolitan,Comedy,,,,,,,,,,
2490,3403,Raise the Titanic (1980),http://dbpedia.org/resource/Raise_the_Titanic_(film),Drama|Thriller,http://dbpedia.org/resource/Jerry_Jameson,Jerry Jameson,http://dbpedia.org/resource/United_States,United States,6840.0,http://dbpedia.org/resource/Adam_Kennedy_(actor),Adam Kennedy (actor),Anne Archer|David Selby|Jason Robards|Richard Jordan|Sir Alec Guinness,,ITC Entertainment
2491,2481,My Name Is Joe (1998),http://dbpedia.org/resource/My_Name_Is_Joe,Drama|Romance,http://dbpedia.org/resource/Ken_Loach,Ken Loach,,,6300.0,http://dbpedia.org/resource/Paul_Laverty,Paul Laverty,Peter Mullan,,
2492,203,"To Wong Foo, Thanks for Everything! Julie Newmar (1995)","http://dbpedia.org/resource/To_Wong_Foo,_Thanks_for_Everything!_Julie_Newmar",Comedy,http://dbpedia.org/resource/Beeban_Kidron,Beeban Kidron,,,6540.0,http://dbpedia.org/resource/Douglas_Carter_Beane,Douglas Carter Beane,John Leguizamo|Blythe Danner|Stockard Channing|Arliss Howard|Chris Penn|Patrick Swayze|Wesley Snipes,,Amblin Entertainment
